"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,11,"AA","American Airlines Inc.","ELP","El Paso, TX: El Paso International",151.00,36.00,15.29,0.00,11.83,0.00,8.88,1.00,0.00,2009.00,985.00,0.00,333.00,0.00,691.00,
2019,11,"AA","American Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",663.00,178.00,32.78,4.90,96.93,0.00,43.39,2.00,2.00,9422.00,1780.00,455.00,4107.00,0.00,3080.00,
2019,11,"AA","American Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",103.00,21.00,9.90,0.00,4.49,0.00,6.61,0.00,0.00,961.00,373.00,0.00,236.00,0.00,352.00,
2019,11,"AA","American Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",525.00,85.00,34.81,0.73,25.51,0.00,23.96,1.00,0.00,3907.00,1619.00,92.00,833.00,0.00,1363.00,
2019,11,"AA","American Airlines Inc.","GEG","Spokane, WA: Spokane International",87.00,18.00,10.28,0.00,3.88,0.00,3.84,0.00,1.00,873.00,529.00,0.00,111.00,0.00,233.00,
2019,11,"AA","American Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",48.00,11.00,6.72,0.00,1.40,0.00,2.88,0.00,0.00,506.00,281.00,0.00,49.00,0.00,176.00,
2019,11,"AA","American Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",40.00,7.00,3.85,0.00,1.26,0.00,1.89,0.00,0.00,261.00,105.00,0.00,44.00,0.00,112.00,
2019,11,"AA","American Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",56.00,10.00,5.58,0.00,3.51,0.00,0.91,0.00,0.00,291.00,163.00,0.00,85.00,0.00,43.00,
2019,11,"AA","American Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",228.00,38.00,16.70,0.00,15.56,0.00,5.74,0.00,1.00,2332.00,905.00,0.00,485.00,0.00,942.00,
2019,11,"AA","American Airlines Inc.","IAD","Washington, DC: Washington Dulles International",193.00,39.00,16.35,0.00,6.04,0.00,16.61,3.00,0.00,2085.00,1014.00,0.00,185.00,0.00,886.00,
2019,11,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",679.00,109.00,34.21,1.95,28.34,1.64,42.85,0.00,0.00,5116.00,1292.00,87.00,792.00,113.00,2832.00,
2019,11,"AA","American Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",75.00,22.00,13.38,0.00,3.03,0.00,5.58,0.00,0.00,1170.00,830.00,0.00,80.00,0.00,260.00,
2019,11,"AA","American Airlines Inc.","ILM","Wilmington, NC: Wilmington International",121.00,22.00,11.06,1.00,4.84,0.00,5.10,0.00,0.00,1339.00,543.00,457.00,163.00,0.00,176.00,
2019,11,"AA","American Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",378.00,74.00,25.33,1.14,21.77,0.00,25.76,3.00,0.00,3764.00,1278.00,20.00,688.00,0.00,1778.00,
2019,11,"AA","American Airlines Inc.","JAC","Jackson, WY: Jackson Hole",12.00,3.00,1.24,0.00,1.00,0.00,0.76,0.00,0.00,149.00,29.00,0.00,94.00,0.00,26.00,
2019,11,"AA","American Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",381.00,50.00,22.62,0.18,11.18,0.00,16.02,2.00,0.00,2246.00,923.00,11.00,332.00,0.00,980.00,
2019,11,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1207.00,153.00,75.86,0.41,37.62,0.00,39.10,6.00,0.00,9613.00,4898.00,79.00,1198.00,0.00,3438.00,
2019,11,"AA","American Airlines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",49.00,4.00,2.20,0.00,1.80,0.00,0.00,0.00,0.00,142.00,102.00,0.00,40.00,0.00,0.00,
2019,11,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",1224.00,226.00,87.06,1.55,82.01,0.06,55.32,8.00,6.00,12318.00,5193.00,282.00,2593.00,1.00,4249.00,
2019,11,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",3469.00,577.00,173.76,4.55,208.86,1.14,188.69,20.00,10.00,37283.00,14846.00,460.00,6788.00,32.00,15157.00,
2019,11,"AA","American Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",66.00,23.00,9.63,1.55,3.72,0.00,8.09,0.00,0.00,1365.00,568.00,104.00,209.00,0.00,484.00,
2019,11,"AA","American Airlines Inc.","LGA","New York, NY: LaGuardia",1902.00,252.00,62.78,3.16,107.15,0.00,78.91,20.00,2.00,15889.00,4294.00,207.00,5484.00,0.00,5904.00,
2019,11,"AA","American Airlines Inc.","LIH","Lihue, HI: Lihue Airport",75.00,15.00,6.56,0.00,4.54,0.00,3.90,0.00,0.00,592.00,225.00,0.00,123.00,0.00,244.00,
2019,11,"AA","American Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",49.00,5.00,3.55,0.00,0.00,0.00,1.45,0.00,0.00,255.00,145.00,0.00,0.00,0.00,110.00,
2019,11,"AA","American Airlines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",91.00,23.00,8.25,0.00,3.65,0.00,11.11,2.00,0.00,1518.00,501.00,0.00,151.00,0.00,866.00,
2019,11,"AA","American Airlines Inc.","MCI","Kansas City, MO: Kansas City International",427.00,64.00,32.68,0.86,12.26,0.00,18.20,3.00,0.00,2693.00,1357.00,66.00,483.00,0.00,787.00,
2019,11,"AA","American Airlines Inc.","MCO","Orlando, FL: Orlando International",1401.00,197.00,96.42,0.75,35.42,0.05,64.36,5.00,0.00,10886.00,5441.00,40.00,1142.00,8.00,4255.00,
2019,11,"AA","American Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",56.00,7.00,0.96,0.00,2.44,0.00,3.59,0.00,0.00,448.00,67.00,0.00,79.00,0.00,302.00,
2019,11,"AA","American Airlines Inc.","MEM","Memphis, TN: Memphis International",424.00,70.00,24.26,0.00,18.42,0.00,27.31,0.00,0.00,3474.00,1204.00,0.00,495.00,0.00,1775.00,
2019,11,"AA","American Airlines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",95.00,21.00,10.50,0.00,3.54,0.00,6.96,0.00,0.00,979.00,400.00,0.00,84.00,0.00,495.00,
2019,11,"AA","American Airlines Inc.","MIA","Miami, FL: Miami International",3932.00,460.00,215.26,5.67,92.23,4.59,142.26,10.00,2.00,31729.00,16196.00,351.00,3158.00,105.00,11919.00,
2019,11,"AA","American Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",171.00,35.00,13.91,0.00,8.35,0.00,12.75,0.00,0.00,1741.00,742.00,0.00,243.00,0.00,756.00,
2019,11,"AA","American Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",30.00,3.00,1.96,0.00,0.21,0.00,0.83,0.00,0.00,179.00,157.00,0.00,7.00,0.00,15.00,
2019,11,"AA","American Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",544.00,82.00,27.26,8.14,24.52,0.00,22.08,5.00,0.00,5696.00,921.00,2250.00,1043.00,0.00,1482.00,
2019,11,"AA","American Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",558.00,94.00,41.53,0.30,24.02,0.00,28.15,1.00,0.00,5614.00,2614.00,71.00,899.00,0.00,2030.00,
2019,11,"AA","American Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",53.00,7.00,3.36,0.00,2.25,0.00,1.39,0.00,0.00,190.00,96.00,0.00,52.00,0.00,42.00,
2019,11,"AA","American Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",77.00,8.00,1.34,0.00,2.92,0.00,3.75,0.00,0.00,465.00,129.00,0.00,148.00,0.00,188.00,
2019,11,"AA","American Airlines Inc.","OGG","Kahului, HI: Kahului Airport",143.00,28.00,12.46,0.00,10.36,0.00,5.18,1.00,1.00,1621.00,967.00,0.00,344.00,0.00,310.00,
2019,11,"AA","American Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",173.00,33.00,12.11,0.00,11.62,0.00,9.26,0.00,0.00,1386.00,542.00,0.00,344.00,0.00,500.00,
2019,11,"AA","American Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",197.00,37.00,15.49,0.52,7.83,0.00,13.17,0.00,0.00,2477.00,1180.00,63.00,274.00,0.00,960.00,
2019,11,"AA","American Airlines Inc.","ONT","Ontario, CA: Ontario International",281.00,53.00,18.33,0.14,17.77,0.00,16.76,0.00,0.00,2289.00,786.00,16.00,560.00,0.00,927.00,
2019,11,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5532.00,758.00,205.79,19.86,292.65,3.37,236.32,103.00,16.00,66829.00,18946.00,4109.00,19986.00,231.00,23557.00,
2019,11,"AA","American Airlines Inc.","ORF","Norfolk, VA: Norfolk International",174.00,27.00,15.93,0.00,4.46,0.00,6.61,0.00,0.00,1053.00,564.00,0.00,106.00,0.00,383.00,
2019,11,"AA","American Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",432.00,71.00,21.53,0.19,20.02,0.00,29.27,1.00,0.00,2993.00,721.00,3.00,530.00,0.00,1739.00,
2019,11,"AA","American Airlines Inc.","PDX","Portland, OR: Portland International",288.00,41.00,21.03,1.50,7.59,0.00,10.89,1.00,2.00,2264.00,1133.00,89.00,286.00,0.00,756.00,
2019,11,"AA","American Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",3635.00,491.00,203.01,5.06,117.88,0.00,165.05,20.00,3.00,40059.00,15532.00,438.00,3778.00,0.00,20311.00,
2019,11,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",4540.00,685.00,239.20,9.30,228.82,2.39,205.29,13.00,2.00,58341.00,32532.00,792.00,7247.00,93.00,17677.00,
2019,11,"AA","American Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",637.00,75.00,35.82,2.26,11.79,1.90,23.24,2.00,0.00,4385.00,1870.00,216.00,411.00,87.00,1801.00,
2019,11,"AA","American Airlines Inc.","PNS","Pensacola, FL: Pensacola International",76.00,14.00,8.71,0.00,1.69,0.00,3.59,0.00,0.00,626.00,423.00,0.00,43.00,0.00,160.00,
2019,11,"AA","American Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",114.00,27.00,9.22,0.00,13.97,0.00,3.81,2.00,1.00,965.00,405.00,0.00,411.00,0.00,149.00,
2019,11,"AA","American Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",204.00,22.00,9.34,0.00,4.76,0.00,7.90,0.00,0.00,1554.00,939.00,0.00,125.00,0.00,490.00,
2019,11,"AA","American Airlines Inc.","PWM","Portland, ME: Portland International Jetport",79.00,13.00,4.90,0.00,1.00,0.00,7.10,0.00,0.00,465.00,196.00,0.00,26.00,0.00,243.00,
2019,11,"AA","American Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",958.00,136.00,60.55,0.03,33.75,0.00,41.67,6.00,0.00,7331.00,3367.00,4.00,1137.00,0.00,2823.00,
2019,11,"AA","American Airlines Inc.","RIC","Richmond, VA: Richmond International",229.00,30.00,12.21,0.17,4.19,0.00,13.43,0.00,0.00,1903.00,589.00,4.00,100.00,0.00,1210.00,
2019,11,"AA","American Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",139.00,20.00,7.59,0.00,7.25,0.00,5.16,0.00,0.00,891.00,400.00,0.00,172.00,0.00,319.00,
2019,11,"AA","American Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",434.00,56.00,23.84,0.98,16.70,0.00,14.49,1.00,1.00,2946.00,1075.00,139.00,564.00,0.00,1168.00,
2019,11,"AA","American Airlines Inc.","SAN","San Diego, CA: San Diego International",714.00,122.00,40.86,0.82,44.32,0.00,36.00,4.00,9.00,6628.00,2498.00,54.00,1304.00,0.00,2772.00,
2019,11,"AA","American Airlines Inc.","SAT","San Antonio, TX: San Antonio International",674.00,112.00,49.53,0.73,30.14,1.00,30.60,1.00,2.00,5392.00,2283.00,36.00,1171.00,39.00,1863.00,
2019,11,"AA","American Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",117.00,17.00,6.65,0.00,3.04,0.00,7.31,0.00,0.00,778.00,161.00,0.00,92.00,0.00,525.00,
2019,11,"AA","American Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",30.00,1.00,0.47,0.00,0.00,0.00,0.53,0.00,0.00,57.00,27.00,0.00,0.00,0.00,30.00,
2019,11,"AA","American Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",69.00,12.00,5.04,0.00,1.51,0.00,5.45,0.00,0.00,596.00,161.00,0.00,41.00,0.00,394.00,
2019,11,"AA","American Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",596.00,97.00,33.75,1.11,29.04,0.04,33.05,3.00,2.00,5249.00,1685.00,58.00,840.00,8.00,2658.00,
2019,11,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",1132.00,207.00,49.25,0.14,117.10,1.17,39.34,7.00,7.00,11892.00,2929.00,31.00,6161.00,28.00,2743.00,
2019,11,"AA","American Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",305.00,44.00,10.98,1.64,19.14,0.00,12.24,0.00,0.00,2631.00,1039.00,126.00,616.00,0.00,850.00,
2019,11,"AA","American Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",269.00,43.00,24.41,0.07,7.23,0.00,11.29,0.00,0.00,2627.00,1746.00,8.00,228.00,0.00,645.00,
2019,11,"AA","American Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",298.00,38.00,15.99,0.00,7.77,0.00,14.25,1.00,1.00,1451.00,579.00,0.00,222.00,0.00,650.00,
2019,11,"AA","American Airlines Inc.","SMF","Sacramento, CA: Sacramento International",340.00,41.00,16.14,0.50,9.16,0.47,14.73,1.00,0.00,1743.00,584.00,8.00,270.00,8.00,873.00,
2019,11,"AA","American Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",503.00,64.00,24.71,0.94,24.44,0.00,13.91,3.00,3.00,3330.00,1606.00,285.00,664.00,0.00,775.00,
2019,11,"AA","American Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",92.00,9.00,4.95,0.00,0.88,0.00,3.16,0.00,0.00,353.00,221.00,0.00,18.00,0.00,114.00,
2019,11,"AA","American Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",701.00,100.00,43.29,3.78,21.05,0.00,31.87,4.00,0.00,5536.00,2411.00,314.00,744.00,0.00,2067.00,
2019,11,"AA","American Airlines Inc.","STT","Charlotte Amalie, VI: Cyril E King",92.00,7.00,3.31,0.00,2.29,0.00,1.40,0.00,0.00,1427.00,865.00,0.00,73.00,0.00,489.00,
2019,11,"AA","American Airlines Inc.","STX","Christiansted, VI: Henry E. Rohlsen",44.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,79.00,79.00,0.00,0.00,0.00,0.00,
2019,11,"AA","American Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",97.00,10.00,6.42,0.00,2.39,0.00,1.19,0.00,0.00,435.00,285.00,0.00,95.00,0.00,55.00,
2019,11,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",981.00,108.00,45.47,1.57,22.25,0.00,38.71,3.00,1.00,5383.00,2410.00,67.00,608.00,0.00,2298.00,
2019,11,"AA","American Airlines Inc.","TUL","Tulsa, OK: Tulsa International",257.00,46.00,24.71,0.64,10.86,0.00,9.79,0.00,1.00,2386.00,1151.00,21.00,471.00,0.00,743.00,
2019,11,"AA","American Airlines Inc.","TUS","Tucson, AZ: Tucson International",309.00,77.00,27.22,1.85,29.32,0.00,18.62,1.00,0.00,3355.00,1232.00,133.00,795.00,0.00,1195.00,
2019,11,"AA","American Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",82.00,17.00,9.00,0.00,1.88,0.00,6.12,0.00,0.00,735.00,426.00,0.00,70.00,0.00,239.00,
2019,11,"AA","American Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",72.00,20.00,11.88,0.00,1.54,0.00,6.57,1.00,0.00,1157.00,602.00,0.00,70.00,0.00,485.00,
2019,11,"AS","Alaska Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",33.00,10.00,4.14,0.00,0.51,0.00,5.35,0.00,0.00,401.00,232.00,0.00,21.00,0.00,148.00,
2019,11,"AS","Alaska Airlines Inc.","ADK","Adak Island, AK: Adak",9.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,31.00,0.00,0.00,0.00,0.00,
2019,11,"AS","Alaska Airlines Inc.","ADQ","Kodiak, AK: Kodiak Airport",49.00,7.00,1.00,3.55,0.95,0.00,1.50,3.00,0.00,172.00,17.00,82.00,28.00,0.00,45.00,
2019,11,"AS","Alaska Airlines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",1138.00,177.00,45.12,5.20,65.15,12.51,49.02,15.00,1.00,6859.00,1976.00,131.00,1678.00,450.00,2624.00,
2019,11,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",59.00,5.00,1.60,0.00,2.40,0.00,1.00,0.00,0.00,279.00,141.00,0.00,107.00,0.00,31.00,
2019,11,"AS","Alaska Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",224.00,46.00,11.70,1.24,21.16,0.00,11.90,2.00,0.00,1673.00,456.00,50.00,544.00,0.00,623.00,
2019,11,"AS","Alaska Airlines Inc.","BET","Bethel, AK: Bethel Airport",65.00,11.00,2.62,2.68,2.75,0.00,2.94,3.00,1.00,412.00,61.00,136.00,89.00,0.00,126.00,
2019,11,"AS","Alaska Airlines Inc.","BNA","Nashville, TN: Nashville International",63.00,14.00,3.89,0.00,4.17,0.00,5.94,0.00,0.00,851.00,250.00,0.00,159.00,0.00,442.00,
2019,11,"AS","Alaska Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",55.00,13.00,5.11,0.00,3.28,0.00,4.61,0.00,0.00,334.00,101.00,0.00,71.00,0.00,162.00,
2019,11,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",207.00,29.00,7.17,0.00,15.84,0.00,5.99,0.00,0.00,1286.00,426.00,0.00,534.00,0.00,326.00,
2019,11,"AS","Alaska Airlines Inc.","BRW","Barrow, AK: Wiley Post/Will Rogers Memorial",58.00,6.00,0.00,0.00,1.82,0.00,4.18,0.00,1.00,198.00,0.00,0.00,48.00,0.00,150.00,
2019,11,"AS","Alaska Airlines Inc.","BUR","Burbank, CA: Bob Hope",152.00,24.00,11.91,0.93,5.71,0.00,5.44,5.00,0.00,1529.00,920.00,109.00,146.00,0.00,354.00,
2019,11,"AS","Alaska Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",65.00,16.00,8.01,1.00,6.99,0.00,0.00,0.00,0.00,545.00,329.00,19.00,197.00,0.00,0.00,
2019,11,"AS","Alaska Airlines Inc.","CDV","Cordova, AK: Merle K Mudhole Smith",56.00,8.00,1.30,0.00,1.87,0.00,4.84,1.00,0.00,226.00,55.00,0.00,42.00,0.00,129.00,
2019,11,"AS","Alaska Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",25.00,8.00,1.00,0.00,5.65,0.00,1.35,0.00,0.00,393.00,89.00,0.00,188.00,0.00,116.00,
2019,11,"AS","Alaska Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",30.00,8.00,3.15,2.00,0.00,0.00,2.85,0.00,0.00,458.00,237.00,115.00,0.00,0.00,106.00,
2019,11,"AS","Alaska Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",147.00,25.00,10.62,0.00,11.38,0.00,3.00,0.00,0.00,924.00,519.00,0.00,344.00,0.00,61.00,
2019,11,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",144.00,39.00,7.18,0.00,24.66,0.00,7.16,6.00,0.00,1423.00,357.00,0.00,678.00,0.00,388.00,
2019,11,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",117.00,26.00,5.37,0.00,14.54,0.00,6.09,0.00,0.00,733.00,167.00,0.00,352.00,0.00,214.00,
2019,11,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",30.00,4.00,1.83,0.00,2.17,0.00,0.00,0.00,0.00,136.00,76.00,0.00,60.00,0.00,0.00,
2019,11,"AS","Alaska Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",318.00,55.00,0.45,1.00,48.67,0.00,4.88,0.00,1.00,2885.00,13.00,79.00,2644.00,0.00,149.00,
2019,11,"AS","Alaska Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",302.00,33.00,12.16,0.00,12.11,0.00,8.72,1.00,0.00,1536.00,1021.00,0.00,317.00,0.00,198.00,
2019,11,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",124.00,31.00,10.21,1.00,13.15,0.00,6.65,0.00,1.00,1282.00,509.00,93.00,380.00,0.00,300.00,
2019,11,"AS","Alaska Airlines Inc.","GEG","Spokane, WA: Spokane International",139.00,19.00,10.61,1.00,2.30,0.00,5.09,1.00,0.00,860.00,568.00,27.00,59.00,0.00,206.00,
2019,11,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",280.00,47.00,12.65,1.73,20.41,2.00,10.21,0.00,0.00,2688.00,1185.00,161.00,684.00,128.00,530.00,
2019,11,"AS","Alaska Airlines Inc.","IAD","Washington, DC: Washington Dulles International",142.00,21.00,7.56,0.00,8.16,0.00,5.28,0.00,0.00,994.00,513.00,0.00,265.00,0.00,216.00,
2019,11,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",58.00,10.00,0.68,0.00,7.19,0.00,2.14,0.00,0.00,283.00,21.00,0.00,182.00,0.00,80.00,
2019,11,"AS","Alaska Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",30.00,5.00,1.97,1.00,2.03,0.00,0.00,0.00,0.00,181.00,97.00,44.00,40.00,0.00,0.00,
2019,11,"AS","Alaska Airlines Inc.","JFK","New York, NY: John F. Kennedy International",408.00,59.00,17.64,1.00,29.17,0.32,10.88,0.00,0.00,2746.00,1018.00,75.00,1058.00,7.00,588.00,
2019,11,"AS","Alaska Airlines Inc.","JNU","Juneau, AK: Juneau International",338.00,34.00,8.11,2.90,11.08,0.00,11.91,3.00,4.00,1617.00,812.00,81.00,296.00,0.00,428.00,
2019,11,"AS","Alaska Airlines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",196.00,20.00,4.71,1.91,10.84,0.00,2.54,0.00,0.00,1577.00,836.00,72.00,578.00,0.00,91.00,
2019,11,"AS","Alaska Airlines Inc.","KTN","Ketchikan, AK: Ketchikan International",172.00,17.00,8.06,0.00,3.45,0.00,5.48,3.00,1.00,837.00,452.00,0.00,83.00,0.00,302.00,
2019,11,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",638.00,104.00,26.83,2.00,36.93,0.00,38.24,3.00,0.00,4591.00,1345.00,128.00,1192.00,0.00,1926.00,
2019,11,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1565.00,230.00,51.43,4.97,95.57,1.00,77.03,15.00,5.00,11027.00,3468.00,261.00,2677.00,42.00,4579.00,
2019,11,"AS","Alaska Airlines Inc.","LIH","Lihue, HI: Lihue Airport",148.00,21.00,6.05,2.04,9.89,0.00,3.03,0.00,0.00,984.00,330.00,147.00,339.00,0.00,168.00,
2019,11,"AS","Alaska Airlines Inc.","MCI","Kansas City, MO: Kansas City International",59.00,7.00,0.00,2.00,2.25,0.00,2.75,0.00,0.00,312.00,0.00,158.00,56.00,0.00,98.00,
2019,11,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",143.00,17.00,3.63,0.00,9.89,0.00,3.48,0.00,0.00,552.00,107.00,0.00,290.00,0.00,155.00,
2019,11,"AS","Alaska Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",30.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,144.00,101.00,0.00,43.00,0.00,0.00,
2019,11,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",88.00,18.00,3.75,0.05,4.59,0.00,9.61,0.00,0.00,1058.00,364.00,7.00,163.00,0.00,524.00,
2019,11,"AS","Alaska Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",89.00,14.00,2.88,0.00,7.53,0.00,3.59,0.00,0.00,775.00,290.00,0.00,294.00,0.00,191.00,
2019,11,"AS","Alaska Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",206.00,27.00,6.67,0.01,8.19,0.00,12.13,2.00,1.00,1621.00,618.00,1.00,257.00,0.00,745.00,
2019,11,"AS","Alaska Airlines Inc.","OGG","Kahului, HI: Kahului Airport",328.00,25.00,3.88,0.28,15.09,0.00,5.75,1.00,1.00,1408.00,382.00,11.00,521.00,0.00,494.00,
2019,11,"AS","Alaska Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",26.00,4.00,1.24,0.00,1.13,0.00,1.63,0.00,0.00,208.00,69.00,0.00,21.00,0.00,118.00,
2019,11,"AS","Alaska Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",30.00,2.00,0.09,0.00,0.06,0.00,1.85,0.00,0.00,77.00,4.00,0.00,2.00,0.00,71.00,
2019,11,"AS","Alaska Airlines Inc.","OME","Nome, AK: Nome Airport",56.00,5.00,0.00,1.00,0.31,0.00,3.69,3.00,0.00,217.00,0.00,38.00,16.00,0.00,163.00,
2019,11,"AS","Alaska Airlines Inc.","ONT","Ontario, CA: Ontario International",141.00,7.00,3.36,0.00,0.66,0.00,2.97,0.00,0.00,297.00,176.00,0.00,15.00,0.00,106.00,
2019,11,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",259.00,47.00,12.67,1.86,20.36,0.00,12.11,4.00,0.00,2566.00,789.00,149.00,1003.00,0.00,625.00,
2019,11,"AS","Alaska Airlines Inc.","OTZ","Kotzebue, AK: Ralph Wien Memorial",56.00,4.00,2.08,0.00,1.02,0.00,0.91,3.00,0.00,195.00,99.00,0.00,28.00,0.00,68.00,
